symbol,company name,marketCap,price,change,revenue,volume,industry,sector,revenueGrowth,netIncome,free_cash_flow,net_cash_debt
ACIU,AC Immune SA,246834980.0,2.955,-4.06,4324175.824175824,947358.0,Biotechnology,Healthcare,,-76286813.18681319,-74526373.62637362,112931868.13186812
SENEB,Seneca Foods Corporation,245531215.0,33.5,-3.46,1509352000.0,767.0,Packaged Foods,Consumer Staples,8.956456456456463,33138000.0,-277673000.0,-480199000.0
INZY,"Inozyme Pharma, Inc.",245276621.0,5.57,0.36,,310935.0,Biotechnology,Healthcare,,-67581000.0,-61941000.0,104623000.0
BAER,"Bridger Aerospace Group Holdings, Inc.",245108080.0,5.6,1.27,46753336.0,18517.0,Security & Protection Services,Industrials,18.50245684321741,-277501151.0,-93514884.0,-163444565.0
CFFS,CF Acquisition Corp. VII,244847650.0,10.58,0.28,,2655.0,Shell Companies,Financials,,1347167.0,-599120.0,184733914.0
OPRX,OptimizeRx Corporation,244754833.0,14.29,0.56,61721536.0,80985.0,Health Information Services,Healthcare,-3.250072415644023,-14075056.0,6088039.0,73489386.0
FBIZ,"First Business Financial Services, Inc.",244565878.0,29.49,-1.04,135605000.0,10362.0,Banks - Regional,Financials,14.816351413137351,40263000.0,42495000.0,-165708000.0
LIAN,LianBio,244333920.0,2.28,-2.15,,146374.0,Biotechnology,Healthcare,,-106609000.0,-105236000.0,282617000.0
ACTG,Acacia Research Corporation,243575488.0,4.16,0.24,60519000.0,157949.0,Specialty Business Services,Industrials,-36.7954381677476,-57426000.0,-39303000.0,398785000.0
PKOH,Park-Ohio Holdings Corp.,243460300.0,19.0,0.37,1498000000.0,81165.0,Specialty Industrial Machinery,Industrials,17.48098188377383,-14500000.0,-38600000.0,-676500000.0
URGN,UroGen Pharma Ltd.,242745795.0,10.35,-3.63,67985000.0,160344.0,Biotechnology,Healthcare,25.61667374956116,-111604000.0,-89622000.0,-33476000.0
CPSS,"Consumer Portfolio Services, Inc.",242478093.0,11.67,-1.1,338443000.0,31439.0,Credit Services,Financials,21.277480156952677,78691000.0,210865000.0,-2364923000.0
FISI,"Financial Institutions, Inc.",242013518.0,15.74,-3.26,200296000.0,157016.0,Banks - Regional,Financials,-2.6441653381031993,52220000.0,87940000.0,-100325000.0
VRCA,Verrica Pharmaceuticals Inc.,241486617.0,5.77,0.17,8638000.0,135829.0,Biotechnology,Healthcare,1904.1763341067285,-22606000.0,-15208000.0,58500000.0
GOEV,Canoo Inc.,241455570.0,0.4794,2.26,,21522138.0,Auto Manufacturers,Consumer Discretionary,,-453059000.0,-434617000.0,-27636000.0
AIP,"Arteris, Inc.",241215216.0,6.82,-2.15,51777000.0,138725.0,Semiconductors,Technology,20.520937594562504,-29577000.0,-14874000.0,57529000.0
CELC,Celcuity Inc.,241107624.0,10.98,0.27,,69258.0,Biotechnology,Healthcare,,-44374010.0,-43097097.0,121462355.0
NWFL,Norwood Financial Corp.,239611145.0,29.53,0.24,75995000.0,14970.0,Banks - Regional,Financials,5.039461499122311,27886000.0,29313000.0,-119729000.0
KOPN,Kopin Corporation,239578800.0,2.15,4.88,46580959.0,1446452.0,Electronic Components,Technology,2.2225776847615952,-20581831.0,-20104100.0,26441381.0
PRTS,"CarParts.com, Inc.",239404200.0,4.25,-3.19,671043000.0,431730.0,Internet Retail,Consumer Discretionary,11.156701027512428,-2003000.0,31381000.0,4932000.0
EGAN,eGain Corporation,238697312.0,7.49,0.13,96880000.0,32163.0,Software - Application,Technology,9.227022639126915,-2043000.0,11050000.0,78440000.0
BKCC,BlackRock Capital Investment Corporation,238035845.0,3.28,0.31,64517472.0,122418.0,Asset Management,Financials,33.97964222918879,6481999.0,-62760333.0,-259257254.0
IKNA,"Ikena Oncology, Inc.",237931200.0,6.56,-5.48,17547000.0,58667.0,Biotechnology,Healthcare,-43.206240290005184,-66145000.0,-75659000.0,132464000.0
UNTY,"Unity Bancorp, Inc.",237518274.0,23.59,-1.13,96891000.0,12090.0,Banks - Regional,Financials,7.671022803040395,39636000.0,47150000.0,-257223000.0
BZUN,Baozun Inc.,236717523.0,3.99,-0.99,1208772780.2037845,187008.0,Internet Retail,Consumer Discretionary,-11.27840008854778,-89437117.90393013,,69593304.22125182
KMDA,Kamada Ltd.,236516758.0,5.275,-2.13,131956000.0,12323.0,Drug Manufacturers - Specialty & Generic,Healthcare,23.5138297374456,-2302000.0,15906000.0,4395000.0
PRLD,Prelude Therapeutics Incorporated,236032664.0,4.5,-0.22,,90305.0,Biotechnology,Healthcare,,-113691000.0,-94845000.0,174909000.0
LSAK,"Lesaka Technologies, Inc.",234774105.0,3.81,1.6,516611000.0,57504.0,Software - Infrastructure,Technology,281.72192379024216,-38314000.0,-30240000.0,-123666000.0
HYZN,Hyzon Motors Inc.,234448149.0,0.9585,1.97,838000.0,892113.0,Auto Manufacturers,Consumer Discretionary,-70.15669515669516,-55911000.0,-176713000.0,199783000.0
ATXS,"Astria Therapeutics, Inc.",233454914.0,8.33,-1.42,,210960.0,Biotechnology,Healthcare,,-47698000.0,-44323000.0,212534000.0
STKS,"The ONE Group Hospitality, Inc.",233369652.0,7.32,-0.41,325013000.0,56498.0,Restaurants,Consumer Discretionary,8.021882696251282,12470000.0,-17982000.0,-137214000.0
RELL,"Richardson Electronics, Ltd.",233265467.0,16.5,-0.24,265455000.0,482309.0,Electronic Components,Technology,24.356445847758156,26496000.0,-13785000.0,22267000.0
ATXG,Addentax Group Corp.,232937379.0,6.57,910.77,7944171.0,4944785.0,Integrated Freight & Logistics,Industrials,-37.40130220454725,1319657.0,-1569159.0,4267353.0
FSBW,"FS Bancorp, Inc.",232840430.0,30.07,-1.22,122389000.0,10037.0,Banks - Regional,Financials,2.346487376968298,30991000.0,103082000.0,-1763000.0
PBFS,"Pioneer Bancorp, Inc.",232500415.0,8.95,-0.44,76462000.0,15138.0,Banks - Regional,Financials,40.69480734552682,19804000.0,33734000.0,145058000.0
SKYX,SKYX Platforms Corp.,231831513.0,2.66,1.92,35076.0,253618.0,Electrical Equipment & Parts,Industrials,,-23200111.0,-14720908.0,-16336480.0
PPTA,Perpetua Resources Corp.,231817018.0,3.67,3.67,,194740.0,Other Precious Metals & Mining,Materials,,-27068730.0,-22643487.0,18515900.0
HBIO,"Harvard Bioscience, Inc.",231623100.0,5.49,-1.79,114532000.0,246174.0,Medical Instruments & Supplies,Healthcare,-5.104687098671834,-2014000.0,3607000.0,-47332000.0
OVID,Ovid Therapeutics Inc.,231309851.0,3.28,-1.2,123542.0,112591.0,Biotechnology,Healthcare,-91.45254558360996,-51417183.0,-48444972.0,103147811.0
IMMR,Immersion Corporation,231048012.0,7.08,0.43,38227000.0,493965.0,Software - Application,Technology,8.482320222487093,33866000.0,32605000.0,148404000.0
FLL,"Full House Resorts, Inc.",230783510.0,6.7,3.24,171964000.0,190134.0,Resorts & Casinos,Consumer Discretionary,-4.1310334831135,-26329000.0,-186515000.0,-372811000.0
TUSK,"Mammoth Energy Services, Inc.",230455239.0,4.83,3.43,416108000.0,160376.0,Conglomerates,Industrials,85.38593481989709,22549000.0,13201000.0,-84517000.0
SHBI,"Shore Bancshares, Inc.",230013944.0,11.56,-2.03,124375000.0,358360.0,Banks - Regional,Financials,38.30047480846426,32022000.0,36625000.0,-146583000.0
GBBK,Global Blockchain Acquisition Corp.,229810500.0,10.44,,,13.0,Shell Companies,Financials,,2451100.0,-1847192.0,81897.0
NYXH,Nyxoah S.A.,229582620.0,8.01,4.84,3114130.4347826084,638.0,Medical Instruments & Supplies,Healthcare,115.73795180722892,-39605434.782608695,-54215217.391304344,90731521.73913044
FRBN,Forbion European Acquisition Corp.,229223906.0,10.73,0.14,,162940.0,Shell Companies,Financials,,82068.0,-885125.0,24437.0
TWCB,Bilander Acquisition Corp.,228283008.0,10.16,-0.2,,5008.0,Shell Companies,Financials,,722608.0,-826710.0,563667.0
AKTS,"Akoustis Technologies, Inc.",227815836.0,3.18,2.58,23991000.0,230483.0,Communication Equipment,Technology,94.98537061118336,-62020000.0,-63975000.0,7212000.0
GDHG,Golden Heaven Group Holdings Ltd.,227700000.0,4.4,-1.35,41788196.0,13586.0,,,,14328374.0,18627489.0,15657926.0
CGC,Canopy Growth Corporation,227549910.0,0.3879,-11.38,291959420.2898551,29286248.0,Drug Manufacturers - Specialty & Generic,Healthcare,-21.048908432143687,-2375476811.594203,-400836231.884058,-371386956.5217392
RBB,RBB Bancorp,226775226.0,11.94,-1.73,153254000.0,29427.0,Banks - Regional,Financials,7.683443531784229,60680000.0,76663000.0,-208279000.0
QIPT,Quipt Home Medical Corp.,224667150.0,5.34,-2.02,127332608.69565219,196985.0,Medical Devices,Healthcare,48.36871168752217,1093478.2608695652,13437681.159420291,-76251449.27536233
NECB,"Northeast Community Bancorp, Inc.",224571936.0,14.88,-0.4,77086000.0,79140.0,Banks - Regional,Financials,78.23764711322805,32442000.0,36143000.0,56616000.0
BSVN,Bank7 Corp.,224537808.0,24.53,0.08,73494000.0,21549.0,Banks - Regional,Financials,34.74259313581696,33061000.0,41117000.0,177389000.0
RIGL,"Rigel Pharmaceuticals, Inc.",224030440.0,1.29,-3.73,129577000.0,2003336.0,Biotechnology,Healthcare,52.527868350735105,-44664000.0,-51401000.0,-2073000.0
FFWM,First Foundation Inc.,224004471.0,3.97,-1.49,345715000.0,779845.0,Banks - Regional,Financials,6.4370533886277,88172000.0,64339000.0,-977471000.0
ARBE,Arbe Robotics Ltd.,223745233.0,2.89,5.47,2996000.0,72725.0,Software - Infrastructure,Technology,17.721021611001973,-42544000.0,-38272000.0,44661000.0
SGMO,"Sangamo Therapeutics, Inc.",223373800.0,1.3,4.0,241025000.0,1806898.0,Biotechnology,Healthcare,113.95536697084827,-127168000.0,-258484000.0,169186000.0
RRGB,"Red Robin Gourmet Burgers, Inc.",222953430.0,13.83,-2.12,1289035000.0,169257.0,Restaurants,Consumer Discretionary,4.684440611262564,-77794000.0,3474000.0,-579359000.0
EHTH,"eHealth, Inc.",222784380.0,8.04,1.9,373829000.0,564913.0,Insurance Brokers,Financials,-26.59008120023172,-107503000.0,-26655000.0,100246000.0
REAL,"The RealReal, Inc.",222386280.0,2.22,7.77,598697000.0,5727466.0,Luxury Goods,Consumer Discretionary,16.122193667264707,-221533000.0,-117031000.0,-341580000.0
NRIM,"Northrim BanCorp, Inc.",222208207.0,39.33,0.67,126649000.0,38659.0,Banks - Regional,Financials,-3.0170994494176373,28345000.0,58609000.0,105444000.0
TRHC,"Tabula Rasa HealthCare, Inc.",221523225.0,8.25,6.31,320683000.0,729587.0,Health Information Services,Healthcare,19.562364380681107,-135215000.0,-8636000.0,-262735000.0
RPHM,"Reneo Pharmaceuticals, Inc.",220795168.0,6.56,4.13,,205393.0,Biotechnology,Healthcare,,-54026000.0,-47885000.0,92445000.0
BNR,Burning Rock Biotech Limited,220751250.0,2.15,,83002911.20815139,7275.0,Diagnostics & Research,Healthcare,6.234967760445476,-130290829.69432314,,110871324.59970887
MASS,908 Devices Inc.,220627890.0,6.86,1.33,48033000.0,164615.0,Medical Devices,Healthcare,6.81358269029777,-36681000.0,-33724000.0,154060000.0
MOLN,Molecular Partners AG,220307659.0,6.22,-0.16,21831868.13186813,85.0,Biotechnology,Healthcare,-89.05761180876846,-55002197.8021978,-68608791.20879121,250352747.25274724
ALTO,"Alto Ingredients, Inc.",219879292.0,2.89,0.35,1341394000.0,1506003.0,Specialty Chemicals,Materials,3.40081833010093,-53710000.0,-73374000.0,-76670000.0
CLMB,"Climb Global Solutions, Inc.",217918066.0,47.86,-0.33,318069000.0,20964.0,Electronics & Computer Distribution,Technology,9.269018303743204,13111000.0,35345000.0,58867000.0
DLTH,Duluth Holdings Inc.,217030514.0,6.28,-2.79,654162000.0,64888.0,Apparel Retail,Consumer Discretionary,-4.927848805861035,-271000.0,-28196000.0,-186608000.0
MBCN,Middlefield Banc Corp.,216779572.0,26.8,-2.58,61731000.0,17701.0,Banks - Regional,Financials,13.936877076411957,16736000.0,21424000.0,-30353000.0
XOMA,XOMA Corporation,216500179.0,18.89,0.27,3357000.0,26205.0,Biotechnology,Healthcare,-91.79077103660774,-30109000.0,-29002000.0,44542000.0
ILPT,Industrial Logistics Properties Trust,216367800.0,3.3,9.63,427034000.0,2096013.0,REIT - Industrial,Real Estate,80.15879712443889,-245018000.0,-24906000.0,-4100492000.0
PDLB,"Ponce Financial Group, Inc.",216248043.0,8.69,-1.03,47908000.0,70838.0,Banks - Regional,Financials,-48.4710614909705,-22850000.0,3390000.0,-512898000.0
TCBX,"Third Coast Bancshares, Inc.",215520948.0,15.87,-0.69,122133000.0,19498.0,Banks - Regional,Financials,41.331466395112024,23226000.0,19640000.0,179823000.0
CNTY,"Century Casinos, Inc.",215377790.0,7.1,-2.74,435935000.0,57807.0,Resorts & Casinos,Consumer Discretionary,3.9928720863937395,6515000.0,10568000.0,-459179000.0
SPWH,"Sportsman's Warehouse Holdings, Inc.",214822170.0,5.7,2.15,1357539000.0,586062.0,Specialty Retail,Consumer Discretionary,-8.803393827023653,22881000.0,-47615000.0,-490481000.0
SWKH,SWK Holdings Corporation,214526448.0,16.74,-0.86,39764000.0,3840.0,Asset Management,Financials,-31.338386890680848,14648000.0,4364000.0,-7238000.0
EVER,"EverQuote, Inc.",214425244.0,6.5,0.15,402666000.0,497278.0,Internet Content & Information,Communication Services,-5.338361065791519,-21230000.0,-17799000.0,23389000.0
CDLX,"Cardlytics, Inc.",214299824.0,6.32,1.94,294945000.0,476409.0,Advertising Agencies,Communication Services,4.659456237092541,-484694000.0,-57805000.0,-126777000.0
ATOM,Atomera Incorporated,214094117.0,8.77,1.04,7000.0,148514.0,Semiconductor Equipment & Materials,Technology,-98.13333333333333,-18374000.0,-12660000.0,12407000.0
MHLD,"Maiden Holdings, Ltd.",213704400.0,2.1,0.96,67576000.0,270614.0,Insurance - Reinsurance,Financials,-14.238213084586581,42510000.0,-140197000.0,-213258000.0
ATLX,Atlas Lithium Corporation,213698772.0,21.42,-3.03,6288.0,52012.0,Other Precious Metals & Mining,Materials,0.6080000000000085,-8062968.0,-4790734.0,5016026.0
RLYB,Rallybio Corporation,213650284.0,5.66,1.25,,90118.0,Biotechnology,Healthcare,,-69474000.0,-62336000.0,149871000.0
NGM,"NGM Biopharmaceuticals, Inc.",213309541.0,2.59,6.15,,373321.0,Biotechnology,Healthcare,,-177864000.0,-152771000.0,230885000.0
RCAC,Revelstone Capital Acquisition Corp.,213262500.0,10.34,0.1,,113.0,Shell Companies,Financials,,1724471.0,-876023.0,525762.0
PEPG,PepGen Inc.,212613762.0,8.94,-8.4,,30061.0,Biotechnology,Healthcare,,-67177000.0,-65737000.0,143577000.0
LINC,Lincoln Educational Services Corporation,211227556.0,6.74,1.35,353016000.0,107959.0,Education & Training Services,Consumer Staples,3.8609209368830832,11445000.0,6235000.0,-41376000.0
BYTS,BYTE Acquisition Corp.,210657128.0,10.76,-1.42,,11654.0,Shell Companies,Financials,,6538752.0,-868816.0,568236.0
PCB,PCB Bancorp,210608954.0,14.71,-0.41,102272000.0,47425.0,Banks - Regional,Financials,-2.425248535500979,35044000.0,41067000.0,184281000.0
TSBK,"Timberland Bancorp, Inc.",209837089.0,25.58,-0.27,75309000.0,24432.0,Banks - Regional,Financials,13.93709245502821,26958000.0,31243000.0,140548000.0
RANI,"Rani Therapeutics Holdings, Inc.",209626424.0,4.13,0.49,,68056.0,Biotechnology,Healthcare,,-41079000.0,-50922000.0,56657000.0
PLBC,Plumas Bancorp,209277238.0,35.69,-1.42,72443000.0,8194.0,Banks - Regional,Financials,26.128212271049513,28352000.0,47470000.0,78762000.0
STRS,Stratus Properties Inc.,208824525.0,26.25,1.2,40201000.0,7281.0,Real Estate - Diversified,Real Estate,101.39772556485144,81447000.0,-105639000.0,-84934000.0
OBT,"Orange County Bancorp, Inc.",208783230.0,37.0,-1.99,80100000.0,6403.0,Banks - Regional,Financials,11.265453535213222,22263000.0,31733000.0,-93169000.0
OVLY,Oak Valley Bancorp,208615015.0,25.19,-0.51,76529000.0,11487.0,Banks - Regional,Financials,42.76466747504897,29758000.0,31763000.0,389403000.0
CRGE,"Charge Enterprises, Inc.",208592012.0,0.98,3.03,728404110.0,326642.0,Information Technology Services,Technology,37.73044317827148,-60706111.0,-14232357.0,15420000.0
ADAP,Adaptimmune Therapeutics plc,208174950.0,0.925,-1.18,71174000.0,1810018.0,Biotechnology,Healthcare,666.1356297093649,-114155000.0,-149382000.0,144299000.0
FRST,Primis Financial Corp.,207848542.0,8.42,0.24,124454000.0,101359.0,Banks - Regional,Financials,15.978305438550722,18923000.0,-12581000.0,497598000.0
TALK,"Talkspace, Inc.",207848200.0,1.27,-0.78,122753000.0,274690.0,Medical Care Facilities,Healthcare,5.219262154563542,-68070000.0,-60178000.0,125083000.0
ISRL,Israel Acquisitions Corp,207566604.0,10.4152,0.15,,2203.0,Shell Companies,Financials,,1097993.0,,149000184.0
GRWG,GrowGeneration Corp.,207529200.0,3.4,1.8,253226000.0,623196.0,Specialty Retail,Consumer Discretionary,-38.86885190496193,-164704000.0,6381000.0,25696000.0
FRGI,"Fiesta Restaurant Group, Inc.",206948160.0,7.94,0.63,395113000.0,44079.0,Restaurants,Consumer Discretionary,8.347798426526932,-15112000.0,-5645000.0,-122091000.0
VOR,Vor Biopharma Inc.,206896512.0,3.09,-5.5,,322771.0,Biotechnology,Healthcare,,-97790000.0,-93053000.0,174161000.0
STIX,"Semantix, Inc.",206812932.0,2.63,11.91,,22182.0,Software - Application,Technology,,,,30796905.22243714
YI,"111, Inc.",206589675.0,2.4596,-0.82,2071450946.1426492,160571.0,Pharmaceutical Retailers,Healthcare,11.059345542144538,-49246288.20960698,,82491120.81513828
BIOS,BioPlus Acquisition Corp.,206263875.0,10.65,0.28,,3984.0,Shell Companies,Financials,,4579118.0,-840581.0,-5439029.0
SDC,"SmileDirectClub, Inc.",205698308.0,0.53,8.16,438874000.0,2039899.0,Medical Instruments & Supplies,Healthcare,-25.588847669363645,-85242000.0,-174406000.0,-788561000.0
BCML,BayCom Corp,205370832.0,16.68,-2.57,102539000.0,43457.0,Banks - Regional,Financials,13.891727385818387,27545000.0,43493000.0,108951000.0
BGFV,Big 5 Sporting Goods Corporation,205130872.0,9.16,0.11,978496000.0,193319.0,Specialty Retail,Consumer Discretionary,-13.483613985915055,17224000.0,-5214000.0,-260346000.0
EMCG,WisdomTree Emerging Markets Consumer Growth Fund,205013939.0,10.58,-0.66,,15800.0,Shell Companies,Financials,,1104700.0,-202042.0,398483.0
OCEA,"Ocean Biomedical, Inc.",204416327.0,6.01,-1.31,,180496.0,Biotechnology,Healthcare,,-84594287.0,-3451740.0,-6763000.0
RMBL,"RumbleON, Inc.",204366420.0,12.36,1.64,1679752000.0,145445.0,Auto & Truck Dealerships,Consumer Discretionary,32.77538360361329,-287556000.0,-53238000.0,-689561000.0
TOUR,Tuniu Corporation,204270000.0,1.65,-1.79,29886754.002911206,49763.0,Travel Services,Consumer Discretionary,-47.416298944597116,-23284716.15720524,,130729112.08151382
ORRF,"Orrstown Financial Services, Inc.",204102615.0,19.15,-0.26,124318000.0,18158.0,Banks - Regional,Financials,8.684781088264092,22825000.0,34068000.0,-110034000.0
KPTI,Karyopharm Therapeutics Inc.,204077900.0,1.79,-2.19,148102000.0,1342551.0,Biotechnology,Healthcare,-36.77042552373959,-158018000.0,-109306000.0,83271000.0
ALPA,Alpha Healthcare Acquisition Corp. III,204016080.0,10.32,,,25.0,Shell Companies,Financials,,1308594.0,-508600.0,16133.0
PFMT,Performant Financial Corporation,203863781.0,2.7,-4.26,107830000.0,374215.0,Specialty Business Services,Industrials,-10.20601901970255,-9085000.0,765000.0,396000.0
FULC,"Fulcrum Therapeutics, Inc.",203804700.0,3.3,3.12,4045000.0,583871.0,Biotechnology,Healthcare,-76.15819875044207,-108722000.0,-100948000.0,286132000.0
GMDA,Gamida Cell Ltd.,203782910.0,1.93,3.21,,2854751.0,Biotechnology,Healthcare,,-80112000.0,-73437000.0,-48941000.0
HOFT,Hooker Furnishings Corporation,203700024.0,18.66,-0.74,557602000.0,45842.0,"Furnishings, Fixtures & Appliances",Consumer Discretionary,-3.5400801984548425,-6044000.0,24123000.0,-62183000.0
LYRA,"Lyra Therapeutics, Inc.",203403078.0,4.11,-0.96,1305000.0,112313.0,Biotechnology,Healthcare,73.30677290836654,-59622000.0,-47446000.0,82008000.0
PKBK,"Parke Bancorp, Inc.",202974433.0,16.99,0.12,82064000.0,34878.0,Banks - Regional,Financials,5.145551455514563,42834000.0,45218000.0,-62145000.0
OPRT,Oportun Financial Corporation,202311360.0,5.97,-0.17,440448000.0,211052.0,Credit Services,Financials,-29.556948056309917,-225497000.0,236130000.0,-2769490000.0
OCS,Oculis Holding AG,202194442.08,12.33,3.61,980645.1612903225,52805.0,Biotechnology,Healthcare,-5.000000000000004,-41610752.68817204,-30776344.086021505,-111070967.74193548
LTCH,"Latch, Inc.",202033720.0,1.39,13.01,48386000.0,775368.0,Software - Application,Technology,120.29684938991076,-172449000.0,,263952000.0
TGAN,"Transphorm, Inc.",201848480.0,3.4,-2.86,16511000.0,102280.0,Semiconductor Equipment & Materials,Technology,-31.347193347193347,-30598000.0,-33334000.0,953000.0
